Cust_Id,Rating,Movie_Id
312432,5.0,16128
1750785,4.0,1509
1527246,4.0,17627
1995431,4.0,11677
560944,5.0,886
106780,4.0,3966
37877,4.0,11064
1983069,4.0,14364
2605725,4.0,5190
957545,4.0,11040
2084362,3.0,6223
2568669,2.0,13098
418338,3.0,14968
2213581,5.0,16721
760484,3.0,290
2340601,5.0,14042
2516156,4.0,11840
438491,4.0,14869
1222642,3.0,8149
490051,2.0,851
1887456,4.0,1495
1728723,2.0,12494
2371817,1.0,15674
410446,3.0,10747
2490127,2.0,5621
1041115,4.0,9728
1926905,4.0,1467
1083553,3.0,15952
1814229,4.0,13614
1093833,4.0,17312
2262767,4.0,3106
2537745,2.0,7534
1583391,4.0,16565
2320555,4.0,13255
511428,4.0,17251
1763606,2.0,1861
436860,5.0,10609
1436576,4.0,11314
1713226,5.0,5033
336239,3.0,1571
1688299,2.0,14203
2247938,3.0,12799
227295,3.0,11907
1822730,4.0,6366
2593453,2.0,9368
1953178,3.0,17154
1597736,3.0,6113
827235,4.0,7234
1649431,4.0,7072
617433,2.0,962
1804051,4.0,11214
2611202,4.0,6508
2291127,4.0,11400
780253,3.0,14355
579746,5.0,4219
1982605,4.0,15496
2177227,4.0,3371
1838160,3.0,7237
467816,4.0,12301
606653,3.0,3966
546578,2.0,13255
559700,3.0,14780
1169571,4.0,14296
1106200,4.0,14691
380146,5.0,954
457004,4.0,1969
587662,3.0,10170
1670290,3.0,6510
1971616,2.0,4745
2138897,3.0,15394
1434956,5.0,13050
1448849,4.0,4790
2192935,3.0,6445
726813,3.0,12092
2354764,3.0,13673
786054,2.0,7240
2483683,3.0,5545
1098639,4.0,8086
1632923,3.0,789
1425640,3.0,1962
1613679,3.0,12155
804142,3.0,14550
1094702,1.0,4043
1059536,3.0,14027
1168359,4.0,13402
1378209,4.0,16199
364867,4.0,2103
2184605,4.0,7716
457643,3.0,9003
585968,3.0,3198
2544308,4.0,15597
633080,4.0,12400
1012033,5.0,10375
1517187,4.0,5710
2073799,4.0,12774
2431536,4.0,12476
2339234,4.0,6615
802013,5.0,8883
1376843,4.0,4590
370218,5.0,13959
1318560,3.0,14712
13334,4.0,6196
1088269,4.0,10226
1658790,4.0,13673
1152891,4.0,12378
1237272,2.0,11005
2098223,2.0,1590
320288,5.0,8915
2399641,4.0,11717
1715752,4.0,17627
2578830,4.0,11812
320371,4.0,501
1824081,5.0,9054
337273,3.0,13082
2469539,4.0,9954
1276117,4.0,6206
854403,1.0,9591
1974752,3.0,5041
2316963,4.0,14176
244802,4.0,1542
1316189,4.0,6206
1460781,4.0,2112
509987,3.0,4141
1572933,3.0,7230
1440681,5.0,16128
508753,4.0,13847
309424,5.0,12384
364590,5.0,11607
1374912,2.0,10358
1750020,5.0,14664
1370520,5.0,6615
282882,3.0,3917
1225239,3.0,13748
280280,3.0,3274
1661736,4.0,15887
267949,2.0,2186
271988,3.0,5607
1668036,4.0,2612
1406565,4.0,9144
921417,2.0,5154
596918,4.0,16869
1513680,4.0,12605
2495094,4.0,2395
133621,3.0,3825
2421820,5.0,11242
983872,5.0,13359
2555377,5.0,7669
2337296,5.0,2862
728171,4.0,8881
1009937,5.0,6716
2556552,1.0,7521
77335,4.0,7991
6065,3.0,15309
675390,5.0,16418
2584332,5.0,4577
2209537,3.0,10170
1602588,3.0,6497
548376,5.0,17405
2343718,4.0,15755
57332,3.0,7886
1348262,3.0,1466
1438029,5.0,4098
498902,4.0,2040
1037770,4.0,7600
1601133,3.0,15381
2192308,4.0,14716
1758288,5.0,16158
540783,4.0,1682
634656,5.0,6337
409267,5.0,4587
699732,3.0,9471
1208840,5.0,17441
1791977,3.0,2391
1740220,5.0,13129
217612,4.0,14480
2047178,4.0,16281
780264,3.0,5016
2147262,3.0,6350
899034,4.0,8784
382607,2.0,7904
71605,1.0,17622
1029015,2.0,11886
432678,4.0,7852
72956,5.0,5862
119603,4.0,1305
2303680,2.0,4339
935459,5.0,2899
430648,5.0,4366
1736514,4.0,15124
140971,2.0,4906
1733203,4.0,10820
759985,4.0,12071
1171086,1.0,143
139081,5.0,9433
2526049,5.0,11064
840289,4.0,17559
564322,2.0,15764
1847778,5.0,1728
1576028,2.0,5005
1521233,5.0,3079
546737,3.0,2495
723135,5.0,6133
722591,4.0,3046
2200929,3.0,6596
313260,4.0,17154
688893,1.0,10345
1394582,4.0,12501
2353230,2.0,3966
2214803,4.0,13847
2143500,2.0,3893
1707062,5.0,2913
1865531,3.0,7014
1354545,3.0,13261
795128,4.0,11337
511428,5.0,2755
508379,2.0,13091
998185,3.0,12014
1291455,3.0,1058
642880,4.0,16037
864012,3.0,2992
101408,5.0,15422
20658,4.0,1754
1295187,4.0,9242
2167816,3.0,6337
133690,4.0,6994
1566172,4.0,3538
8588,5.0,17627
754135,1.0,10886
47269,4.0,1810
2525861,2.0,13565
107834,3.0,10583
1762296,5.0,9662
383451,3.0,12892
489458,4.0,13532
1320519,1.0,12501
123384,3.0,6702
640280,3.0,6240
1920904,4.0,13748
2622942,2.0,7032
1294263,4.0,11401
199538,3.0,6859
382301,5.0,11376
771576,5.0,1470
1506616,4.0,44
2617446,5.0,13102
731874,3.0,16203
1102182,4.0,6631
358916,5.0,331
1083252,4.0,1172
1127519,4.0,10889
517335,4.0,3446
2233596,3.0,17526
705015,3.0,2862
48210,3.0,11525
1979411,3.0,2375
2329565,3.0,8163
225930,4.0,10158
118579,5.0,1542
393226,3.0,7895
1562707,4.0,14412
136846,4.0,8107
13421,4.0,9116
2310517,3.0,15058
1857643,5.0,7765
1013321,2.0,16384
1700595,5.0,14660
1538044,4.0,13923
340849,4.0,14928
1561857,3.0,3728
615414,4.0,15702
1778851,4.0,14131
1242475,5.0,14240
2525160,5.0,4805
2470844,3.0,6833
644827,5.0,8515
635452,4.0,14855
2491110,3.0,13981
2191331,5.0,9913
548376,1.0,3917
1522957,5.0,1905
2053953,5.0,1744
1143212,5.0,1160
2097884,2.0,6206
2552812,2.0,5154
2618731,5.0,11089
2490803,3.0,8881
364280,2.0,15472
2367330,4.0,12843
2609033,3.0,6343
2376983,3.0,10280
33330,4.0,1408
2261959,3.0,10730
1311714,2.0,14916
2267639,4.0,8327
418260,4.0,6037
2077036,4.0,6482
1079461,4.0,16384
1565584,3.0,10429
1969154,1.0,11149
1377449,4.0,4656
1271964,5.0,11022
705703,4.0,4705
1322467,3.0,7815
2543090,2.0,5882
2127108,3.0,15155
2506048,5.0,10643
1194356,4.0,14482
1166820,2.0,16146
2562627,5.0,6099
164336,4.0,15055
2101803,4.0,13402
1079817,3.0,6206
1874187,3.0,7356
1774355,3.0,4953
2121655,2.0,15134
1468574,4.0,4207
229365,5.0,15296
1834875,3.0,8682
2500166,3.0,16731
2489545,2.0,6804
1224299,3.0,1043
834600,5.0,16281
2324358,5.0,4384
376097,4.0,11701
1378633,5.0,11283
910339,1.0,7032
2141681,2.0,15532
1384467,4.0,15394
936844,4.0,10625
377690,4.0,15997
1987256,4.0,9205
591708,3.0,3147
2430411,5.0,5317
330800,5.0,3920
696170,3.0,6555
993198,4.0,17295
1329746,4.0,5614
1571988,3.0,10158
207528,3.0,1905
190136,4.0,3017
2561682,5.0,8945
1784150,3.0,907
313391,4.0,16864
718423,4.0,571
244565,5.0,14574
907879,4.0,13934
163988,2.0,15107
1873215,4.0,2171
1612706,4.0,15674
524628,4.0,4356
2616306,5.0,6797
55645,5.0,6797
2524400,2.0,2173
2468325,3.0,3680
471880,2.0,4683
1572469,1.0,6972
1256575,4.0,10607
1551018,4.0,499
2062271,3.0,8301
513837,4.0,17308
1529578,3.0,14725
757767,3.0,2577
2342898,2.0,8413
469713,3.0,12317
674739,5.0,14482
933104,3.0,11479
548695,3.0,3135
1070629,2.0,13056
1004828,1.0,11614
1671666,5.0,10620
1196694,3.0,6034
1816872,5.0,15871
1755011,2.0,7145
991964,4.0,14364
1362976,5.0,13052
230077,1.0,16907
1730533,4.0,1046
2548453,2.0,8333
2131325,3.0,3782
2001174,3.0,8177
1958584,3.0,7330
1836391,4.0,2112
2523426,3.0,4247
2115297,3.0,17387
2329397,4.0,9511
718012,3.0,5793
468708,3.0,12359
2080851,5.0,16765
666244,5.0,6642
1752828,5.0,1096
201086,4.0,16604
483387,5.0,10042
2645160,4.0,191
304384,3.0,6274
1448641,5.0,10095
2041372,3.0,5561
1487780,4.0,5646
2177405,3.0,13052
1240130,2.0,13050
1868702,3.0,15473
1904382,4.0,8020
714156,5.0,4472
860305,3.0,16572
1077783,4.0,12639
1464164,5.0,1110
1683615,1.0,2128
180902,2.0,11198
848845,4.0,10042
172300,3.0,9863
1730227,5.0,7937
451674,4.0,9525
2624480,5.0,8531
2296108,2.0,17671
1338981,4.0,7125
1573647,4.0,15922
1618790,3.0,17411
2282662,3.0,4906
448168,5.0,2200
2254919,3.0,1905
147653,5.0,13847
327577,3.0,9950
802876,4.0,4705
972144,5.0,14312
1759950,2.0,148
2516211,4.0,8393
2467047,2.0,12359
743551,4.0,12317
2068572,3.0,7904
679771,4.0,11573
787944,5.0,11781
1331636,5.0,13728
1235087,1.0,7494
1666483,3.0,15156
1110164,3.0,17565
1198975,3.0,12324
38448,1.0,16357
1207856,4.0,7240
2474387,5.0,7586
1504990,3.0,15733
1287550,3.0,9785
73989,4.0,13923
2270392,4.0,9003
1552109,5.0,442
653399,3.0,2372
1138744,4.0,9818
1955333,4.0,4454
2057828,3.0,13813
1943504,5.0,108
110562,4.0,1466
2595506,5.0,11173
1629522,4.0,14644
1311346,3.0,483
2109742,1.0,7617
2281917,5.0,11283
2160624,5.0,14240
1814734,4.0,17319
633907,4.0,11781
2465288,5.0,6716
1949871,3.0,33
1084204,5.0,10255
1247465,5.0,8851
108135,4.0,571
2292965,5.0,11781
192681,4.0,191
1534911,3.0,15755
592898,2.0,17129
2432356,4.0,6512
529322,5.0,17308
1537128,5.0,7397
2229171,3.0,1307
908205,3.0,13582
1274318,4.0,8636
1806515,3.0,5963
486434,1.0,3610
644154,2.0,3925
50385,4.0,11173
669940,4.0,13651
2063030,3.0,4210
876661,4.0,3649
2429493,3.0,5047
1140115,3.0,14890
189387,3.0,6931
468971,2.0,10423
1063436,5.0,7281
456855,3.0,12675
614465,4.0,11191
636434,4.0,2735
1664010,5.0,3364
148451,3.0,3638
888229,3.0,12052
2355398,4.0,6882
855011,4.0,12047
982191,4.0,564
724590,1.0,9545
808833,3.0,4393
1983634,4.0,14725
1605733,3.0,5496
2209655,4.0,10491
2577594,2.0,12470
1345998,4.0,9592
1777917,4.0,4067
1107099,4.0,5897
78885,3.0,789
125266,4.0,11064
1993625,4.0,5862
1370202,5.0,3605
903225,5.0,2953
804105,3.0,1252
2384583,4.0,7057
1537415,5.0,4948
905074,4.0,4570
1351720,3.0,10582
2161315,4.0,4135
1954004,4.0,3151
2117881,2.0,2009
2129389,5.0,14776
310204,5.0,9940
2397383,3.0,13195
2610031,2.0,3935
656999,2.0,11837
1200256,4.0,13392
419225,3.0,5895
1825049,4.0,7347
404706,3.0,3938
1433690,5.0,10229
1299727,5.0,10436
2470648,3.0,6386
2592684,3.0,985
1112212,4.0,4824
1359967,4.0,3864
1668072,1.0,17622
1434295,3.0,331
1921831,4.0,1428
2215788,5.0,13302
15487,1.0,3923
162179,2.0,3894
2321842,3.0,16969
1331954,4.0,3453
602491,3.0,9960
1886935,3.0,9134
1070197,3.0,17157
1703742,3.0,11888
1970495,3.0,6716
777762,5.0,4219
208508,5.0,15233
567512,3.0,5341
1580014,4.0,11918
667102,3.0,9689
1228286,3.0,6555
1427512,1.0,7221
778283,5.0,3046
2637629,4.0,8621
922422,4.0,10155
239928,4.0,1578
347434,1.0,1819
1593063,5.0,17057
1204886,3.0,1843
1646964,5.0,10241
842359,5.0,3315
523548,3.0,3138
1147370,2.0,13523
260616,3.0,12966
1106863,5.0,5103
2096501,3.0,2302
873874,3.0,4705
413885,3.0,14590
724509,3.0,6502
592776,5.0,14961
1919448,5.0,12435
828672,5.0,10961
2432340,3.0,4669
2541013,4.0,5317
1752856,3.0,17229
1248764,4.0,299
1025193,5.0,8619
516721,4.0,9340
1972795,4.0,16349
1016739,4.0,6908
1055699,3.0,2460
1801418,4.0,3320
1071983,5.0,8596
531943,3.0,6760
263361,2.0,9170
525356,4.0,7745
850586,3.0,10378
1650184,4.0,16695
835265,2.0,5727
2609372,4.0,11209
52344,1.0,3427
1690316,5.0,5318
224933,5.0,11903
2503760,2.0,8376
1037769,4.0,8754
193953,4.0,11701
593226,5.0,13073
492555,3.0,16150
651557,3.0,5317
1097020,3.0,3197
152063,3.0,14780
460419,1.0,12513
2503070,5.0,11040
453725,2.0,3151
792551,4.0,359
134743,4.0,11171
392346,4.0,13439
1768814,3.0,14317
490992,4.0,8337
1906675,5.0,13784
2031866,1.0,2269
1018928,4.0,8326
1340377,3.0,14600
1790033,4.0,9886
746609,5.0,4269
2341171,2.0,6692
361066,4.0,3198
694153,4.0,5515
884152,3.0,2783
1626346,3.0,13748
1817731,4.0,4568
2458647,5.0,15257
560365,3.0,457
1375719,5.0,6972
2554994,5.0,3355
1331785,4.0,14198
2584295,4.0,4545
327783,5.0,2112
501203,3.0,17671
594872,4.0,1905
1568315,3.0,16721
672062,5.0,14050
2204244,3.0,7757
1249395,4.0,10607
1087941,2.0,13442
1157031,4.0,8295
1586695,2.0,252
1645555,4.0,12668
964197,5.0,13763
2492187,3.0,2186
270702,4.0,7356
2590072,4.0,7817
127712,4.0,17355
253138,4.0,4778
634174,2.0,12343
1800320,3.0,14972
2151228,5.0,12317
1236875,3.0,16459
1767486,3.0,5531
1252150,4.0,4123
844508,4.0,17212
383982,3.0,4315
1219097,2.0,6760
916290,3.0,6556
506410,3.0,7294
897459,3.0,12476
943196,4.0,14621
1660348,3.0,3917
581019,5.0,12071
2311187,4.0,6287
1079644,4.0,2548
146587,4.0,6378
240748,4.0,8585
2443000,5.0,13462
1388314,4.0,3860
616611,3.0,4661
1928597,2.0,5607
146070,3.0,12305
1749876,3.0,5318
439457,4.0,10461
344861,2.0,7064
2591054,3.0,5293
2203675,5.0,15183
1974803,5.0,17328
1710426,5.0,1962
113878,3.0,8743
1337763,2.0,3782
2382781,3.0,3617
2429834,4.0,7014
1365353,3.0,4545
2168189,4.0,10363
204994,4.0,8246
1528594,5.0,14691
2637765,4.0,6336
926094,5.0,14016
1556733,3.0,5477
666205,3.0,13651
1442089,3.0,11875
566023,4.0,16377
1977322,4.0,9238
2214837,5.0,17225
928272,3.0,9728
1528874,4.0,4972
2066899,2.0,708
2440924,4.0,11013
680004,2.0,16242
2565696,4.0,9939
1620184,3.0,1295
282882,4.0,14312
2647320,5.0,16954
861650,4.0,4996
1014875,3.0,6206
1961159,5.0,8619
1179435,4.0,6931
1880612,1.0,3347
1624027,3.0,11038
1147320,4.0,9856
2297136,1.0,4790
1699032,4.0,9232
691775,3.0,16357
753663,3.0,3496
253239,3.0,12090
237524,5.0,13736
1455504,1.0,15844
2271535,3.0,2376
2376301,4.0,16113
177570,5.0,15205
1464011,4.0,5069
424184,3.0,1324
2219598,5.0,13391
2430991,5.0,16954
588163,3.0,5121
676070,4.0,5191
2640760,4.0,2178
1925458,5.0,16452
387005,4.0,457
235782,1.0,10622
84022,3.0,5793
360264,3.0,208
228896,1.0,4402
2092912,3.0,10809
504989,4.0,17097
1294583,4.0,962
107880,5.0,9298
1387049,4.0,11084
1541808,3.0,3106
847027,5.0,8046
1025646,3.0,6931
856992,4.0,13499
2358472,4.0,9442
115507,2.0,7767
354561,3.0,10274
310187,4.0,5665
1722392,4.0,15764
1252392,3.0,10986
1981501,5.0,571
2472195,3.0,1862
871913,4.0,9768
896279,3.0,17580
243864,3.0,14061
2211675,5.0,13887
1383921,3.0,9136
1827531,3.0,10363
1130791,5.0,8317
1310638,5.0,12034
1975483,2.0,2874
2594631,4.0,6859
2003824,3.0,8832
2533168,4.0,1754
1234576,5.0,2465
1346326,3.0,5328
44340,4.0,1902
2359204,3.0,10300
1109675,3.0,4995
2308030,4.0,14240
356100,4.0,1799
509532,2.0,14869
2308483,2.0,14545
587206,3.0,197
2572696,3.0,9645
2445581,4.0,5298
397923,5.0,8569
1108724,4.0,17026
391893,4.0,16479
388514,4.0,8635
191666,3.0,15246
1224756,2.0,2478
551698,4.0,13402
208012,4.0,12155
1241174,4.0,5947
2371791,4.0,7330
790689,4.0,12365
43729,4.0,9712
1544478,1.0,3331
2108097,5.0,6029
2305012,4.0,17625
634355,5.0,3825
623155,3.0,8181
1178341,5.0,15116
2522919,5.0,16286
2284211,5.0,13074
2057489,4.0,10645
1408468,5.0,5317
2429805,4.0,7364
958197,5.0,14827
2636687,3.0,3650
581409,2.0,1202
905964,2.0,12508
243940,5.0,535
876475,5.0,16937
1183150,3.0,6844
717599,5.0,14240
1429704,5.0,2362
869085,4.0,5137
1279012,2.0,30
358463,4.0,15209
2637251,4.0,13584
1793897,2.0,11064
1718096,2.0,5629
2378976,4.0,16139
2459614,5.0,3917
1559022,2.0,3617
1615850,4.0,7399
1133049,2.0,2734
1851769,4.0,1144
1153225,3.0,16242
1268887,3.0,12435
386910,4.0,7841
2455561,3.0,1790
1211288,4.0,15205
1670445,3.0,6760
677885,2.0,14367
699787,3.0,1180
1876905,3.0,14185
1631281,4.0,10042
1125863,5.0,708
284143,3.0,10848
295983,3.0,4216
1242023,4.0,14382
90729,1.0,10358
704254,1.0,3282
2627327,5.0,7158
2087843,4.0,12470
1041768,4.0,6971
1899913,4.0,12569
1562451,3.0,5629
2423082,2.0,16948
2014305,4.0,14407
536669,5.0,2122
331447,2.0,9458
770711,5.0,8301
2167460,1.0,16822
2019238,5.0,8447
835478,4.0,8387
2298105,4.0,5345
1137159,5.0,8784
2019776,4.0,7397
1824033,5.0,1865
410018,5.0,788
1456376,4.0,8301
2381470,5.0,11283
158703,2.0,10225
1898315,4.0,5787
1269246,5.0,5204
2600588,3.0,13081
1418455,4.0,13614
1107343,3.0,1861
2265489,4.0,3368
118414,3.0,12605
2385402,4.0,15129
762569,3.0,11613
1626539,4.0,6655
175405,5.0,5317
2534532,3.0,8544
2241897,1.0,12355
1526068,5.0,3962
1963661,5.0,3023
1200712,3.0,5895
170548,2.0,10724
91982,3.0,12673
1936110,4.0,7257
719409,3.0,5430
2413942,5.0,16856
212647,3.0,6972
1978818,3.0,15465
796398,1.0,10583
2113308,3.0,5571
192618,4.0,17612
1611809,4.0,11701
2530126,3.0,3446
327808,4.0,385
319832,5.0,1046
361407,2.0,15377
2596719,5.0,7683
2323490,4.0,9298
1286902,3.0,16082
1627400,3.0,15116
448644,3.0,17324
415890,4.0,14538
557801,4.0,6445
1594535,4.0,4043
1786244,3.0,17697
91079,4.0,12476
1597177,1.0,5881
1758141,5.0,3371
2012575,4.0,896
291396,4.0,5727
1119705,2.0,7294
1095523,4.0,7745
619036,4.0,5054
1577495,4.0,2478
2449072,2.0,12338
2599689,5.0,15381
897692,4.0,15532
954924,2.0,3923
2312803,2.0,8808
671155,4.0,4123
1257998,4.0,2580
234131,3.0,13392
465698,4.0,2800
2255529,5.0,15902
415197,4.0,3640
2157606,4.0,10123
718211,3.0,16306
2068346,4.0,13342
706749,4.0,9188
1968328,5.0,17482
1878057,4.0,2161
439830,5.0,6931
2143797,4.0,15084
1013341,5.0,1111
2483372,2.0,7234
408023,5.0,10217
2083295,4.0,5787
1600911,4.0,14999
743276,5.0,3756
385153,4.0,12476
2388917,5.0,10947
2495474,2.0,12391
1874838,3.0,11114
2318153,4.0,11283
707496,4.0,4906
1107372,4.0,4951
2242346,3.0,14759
1673545,3.0,15764
906517,3.0,1962
648865,3.0,15425
1651987,4.0,15124
2287196,3.0,3689
1081980,3.0,15853
1176322,2.0,5997
2121765,3.0,12047
2622310,1.0,9471
166313,4.0,5515
1776577,1.0,4781
2538584,5.0,4697
309133,4.0,13302
954973,4.0,6729
277099,4.0,15361
1128875,4.0,12430
533771,3.0,6720
2179064,3.0,5391
264679,1.0,11317
2585108,4.0,15853
1181880,2.0,3371
1041674,2.0,5434
1460092,5.0,10778
731823,5.0,14410
626654,1.0,16740
408200,3.0,17157
1176763,3.0,11356
117655,2.0,10176
2103006,5.0,8637
451822,3.0,4284
853942,4.0,468
1027506,4.0,12140
412836,4.0,13610
1120820,4.0,457
185339,4.0,2452
1251441,5.0,11283
395662,5.0,6281
228896,4.0,12918
637266,2.0,674
1900492,4.0,10428
1346635,3.0,9863
2373236,4.0,1542
1829081,5.0,1180
1914308,3.0,17560
599707,2.0,13288
1348148,3.0,8079
2356988,4.0,2572
833885,4.0,11837
2288171,4.0,15410
1523109,3.0,14584
2392074,4.0,10123
357340,4.0,13052
224880,4.0,13384
1523870,5.0,9617
2008258,4.0,15425
885585,2.0,14042
85245,5.0,8438
1837276,3.0,9240
404129,4.0,10785
269365,4.0,16770
2351023,2.0,2395
200806,3.0,9298
53936,4.0,16242
2456635,2.0,12160
1088730,3.0,9960
1609417,3.0,3017
387042,5.0,5793
1563698,4.0,15755
1338374,5.0,4043
1187000,2.0,10168
348835,5.0,7928
10032,5.0,15129
357564,3.0,9160
2127998,3.0,5814
2053748,3.0,15788
1123665,4.0,14968
1484219,4.0,16565
962944,4.0,11638
2078202,4.0,4392
1767020,3.0,14218
2162665,4.0,14473
772534,4.0,2452
1072312,5.0,4330
129405,4.0,10436
1394079,5.0,5309
831572,4.0,4056
102028,5.0,16068
445930,4.0,12494
2614421,5.0,12003
88494,4.0,1220
848510,4.0,15758
1797692,2.0,6205
1178284,4.0,5448
2302410,3.0,14960
1916224,4.0,17441
663738,4.0,9768
60037,5.0,1865
512629,4.0,14825
566604,1.0,14999
1570420,4.0,5582
1409059,3.0,6243
163951,3.0,10230
797617,4.0,357
1460047,5.0,15124
1398761,3.0,10504
783525,5.0,4506
1525460,4.0,3624
1902937,5.0,14240
2141429,2.0,5401
148156,5.0,17129
1458015,4.0,16062
601455,3.0,6482
645373,4.0,1399
1619303,3.0,15361
1325888,1.0,4479
1013177,4.0,3954
107105,5.0,6205
1317871,2.0,3414
1232060,4.0,11089
1543080,5.0,14869
1287143,3.0,393
462444,3.0,8379
748773,4.0,1509
636262,4.0,15305
2330167,3.0,705
794636,3.0,1066
597933,3.0,4570
859047,1.0,12297
252541,2.0,17149
827252,2.0,4043
797260,5.0,16954
2334969,5.0,15164
952569,4.0,1542
2241438,4.0,6206
2352698,5.0,3102
252832,5.0,10733
380629,2.0,10241
1227576,4.0,9712
495284,5.0,7397
200043,3.0,5562
2494663,4.0,4262
2021020,3.0,12741
2069960,5.0,3817
1674428,3.0,15183
1798211,4.0,9054
710178,3.0,4330
992334,2.0,9204
1026569,2.0,6874
281584,4.0,1428
2446246,3.0,4341
1471389,3.0,3728
2294332,4.0,798
919755,5.0,17621
1851610,4.0,4640
930789,5.0,7683
960954,5.0,312
381607,3.0,4661
466290,1.0,7635
341649,4.0,4640
1695884,4.0,14590
1763289,5.0,9189
796548,4.0,4996
145082,3.0,1289
2155898,4.0,9240
161964,4.0,4956
2629002,3.0,14407
1716297,5.0,3106
976924,5.0,13582
1082169,4.0,3825
10805,4.0,2095
1503517,2.0,12482
212636,4.0,9625
2562768,5.0,16522
1405694,5.0,13927
1573905,5.0,2452
2142234,2.0,17589
412209,2.0,3610
2520304,4.0,2200
911908,4.0,16901
2213123,4.0,16992
2282041,5.0,15699
124237,5.0,14056
791775,5.0,11123
2139083,3.0,4535
2516386,5.0,3535
2329942,1.0,15182
1809679,3.0,9508
1623349,1.0,963
1164405,3.0,5421
245944,4.0,16107
1080155,5.0,10042
1558967,5.0,9378
1528530,4.0,16767
2343385,3.0,1794
92839,4.0,175
1739082,1.0,2594
1905252,3.0,16380
1120104,4.0,14218
695091,5.0,16969
484095,2.0,14527
2479082,5.0,13748
270523,3.0,4384
2555335,3.0,4356
2552315,5.0,14550
1501364,4.0,1428
2337640,5.0,3824
1195125,4.0,12317
1381900,5.0,13462
1187113,3.0,7193
1912131,4.0,8357
2639681,5.0,12956
1694970,5.0,14725
1765519,4.0,9234
38377,4.0,11848
104459,3.0,13712
2631668,3.0,2340
1774584,4.0,14909
2025153,3.0,1305
2449717,5.0,12161
1383706,3.0,15062
2204421,4.0,11315
1545206,3.0,10225
2503583,5.0,15124
1799499,3.0,3312
1179501,5.0,3962
81809,4.0,13128
462464,4.0,8596
2588947,4.0,13015
2483569,2.0,10926
1725680,4.0,313
654283,5.0,4789
217708,3.0,7635
704998,4.0,10042
448594,2.0,12892
1400992,3.0,6060
15218,4.0,11427
1767072,3.0,8904
2265055,3.0,17339
1567828,3.0,13270
2518003,5.0,7643
1353068,3.0,13887
2161930,5.0,16596
230112,1.0,2266
535419,1.0,8045
2578732,4.0,14889
1223703,4.0,9170
1766747,4.0,13359
793015,4.0,14667
441708,5.0,4972
1179266,2.0,14198
550302,4.0,15471
1039175,3.0,16318
193340,5.0,15777
1877868,3.0,4752
2501062,4.0,14367
1693750,4.0,7828
1759935,4.0,14367
1155253,5.0,1020
1127452,4.0,14149
632175,4.0,12336
2543679,5.0,16063
1253361,3.0,4660
311031,4.0,2862
2535229,3.0,14886
302374,3.0,1466
2009307,4.0,4056
455545,1.0,15209
421914,3.0,6902
982950,3.0,11677
474276,5.0,10678
1805816,3.0,3860
1903505,3.0,12918
862158,5.0,8428
915726,3.0,16075
1501422,5.0,14302
1821549,2.0,9442
1073811,5.0,9254
49271,3.0,11490
648128,5.0,10212
2031412,5.0,11521
597639,4.0,11176
2467633,4.0,2660
1640592,3.0,15110
708706,3.0,16390
811346,5.0,30
2338725,4.0,6637
917116,3.0,2755
1783938,3.0,15540
925978,2.0,12028
385553,4.0,6021
2292909,5.0,1298
215948,4.0,1618
1686423,4.0,2457
1612901,3.0,8643
1458078,2.0,11314
206453,3.0,2174
1447498,5.0,17292
2498681,2.0,4995
1562310,2.0,9582
1002575,4.0,1075
471524,4.0,15671
1189663,5.0,6240
474814,4.0,9125
1273364,5.0,3290
1120192,3.0,14531
1372463,5.0,11662
1741384,4.0,16223
1867238,3.0,3796
1127132,4.0,7509
1141848,5.0,6797
1049239,3.0,468
1695944,2.0,7397
1010370,4.0,9472
241036,3.0,8107
187160,5.0,6362
2413173,5.0,6445
2210003,1.0,15764
224944,5.0,1757
108592,4.0,9591
1974759,5.0,16721
787642,5.0,13763
1977461,4.0,4951
400221,3.0,357
953604,3.0,8898
1724026,5.0,11064
651973,4.0,17693
912340,3.0,11663
2379864,4.0,7633
2156795,4.0,7631
2018034,5.0,17088
2438944,4.0,13728
2384679,2.0,17097
2442516,4.0,13391
884498,3.0,8784
2139786,3.0,15156
1838055,3.0,10835
732682,2.0,8099
415981,4.0,1307
2196596,2.0,12671
2534367,4.0,4660
1301701,3.0,14712
1621005,4.0,3333
1024763,5.0,16452
956846,5.0,3290
1332016,4.0,2751
1805932,2.0,751
1697101,4.0,6874
919486,5.0,17339
1173570,3.0,7275
586257,4.0,2331
1523520,5.0,10583
2612572,2.0,4080
540794,3.0,3814
1390399,4.0,992
1132239,2.0,9205
1642781,4.0,14313
302981,4.0,17387
421243,3.0,5571
1731888,4.0,4753
671953,5.0,143
477696,4.0,12293
1171283,3.0,17308
1616870,3.0,1645
2640795,4.0,312
450325,5.0,14254
1927730,5.0,3713
1550676,4.0,4577
1069896,4.0,17482
1504594,4.0,11191
587602,3.0,13007
1726226,3.0,16572
1608147,4.0,8463
1561432,2.0,13050
2316125,3.0,1046
760943,3.0,7563
979424,5.0,12125
1329769,2.0,4931
563019,4.0,15816
351328,4.0,7991
2170750,3.0,3638
1807307,4.0,10168
1746258,5.0,7584
1235859,3.0,12244
2086843,4.0,9886
612865,3.0,11172
1775706,4.0,12763
645522,5.0,7815
97859,5.0,16698
2088243,4.0,12293
1324171,1.0,1060
1298406,3.0,5625
2050529,5.0,9939
